f(x)=tan(x)
-8.868, 0.623
-8.661, 0.958
-8.201, 2.764
-8.090, 4.161
-7.373, -1.916
-6.965, -0.812
-6.627, -0.358
-6.155, 0.128
-5.240, 1.716
-4.124, -1.500
-3.488, -0.361
-3.179, -0.038
-2.246, 1.250
-2.231, 1.288
-2.179, 1.437
-1.951, 2.499
-1.660, 11.146
-1.626, 18.172
-1.588, 57.344
-1.397, -5.700
-1.030, -1.666
-0.476, -0.516
-0.417, -0.443
-0.363, -0.380
0.702, 0.846
0.783, 0.996
0.943, 1.379
1.667, -10.414
2.319, -1.077
2.463, -0.807
2.572, -0.641
3.395, 0.259
3.441, 0.309
4.357, 2.694
4.529, 5.377
4.529, 5.390
4.876, -6.056
5.219, -1.801
5.499, -0.997
5.777, -0.554
5.924, -0.376
5.943, -0.354
6.315, 0.032
7.189, 1.274
7.271, 1.517
7.418, 2.145
7.427, 2.199
7.740, 8.721
7.768, 11.652
8.019, -6.001
8.365, -1.785
8.475, -1.396
8.755, -0.792
9.025, -0.423
9.131, -0.303
9.967, 0.602
