f(x)=x
-9.602, -9.602
-9.275, -9.275
-8.476, -8.476
-8.011, -8.011
-7.576, -7.576
-6.324, -6.324
-5.607, -5.607
-5.051, -5.051
-4.429, -4.429
-4.170, -4.170
-3.696, -3.696
-3.003, -3.003
-2.862, -2.862
-1.700, -1.700
-0.154, -0.154
0.151, 0.151
0.498, 0.498
0.843, 0.843
1.075, 1.075
2.104, 2.104
3.342, 3.342
3.590, 3.590
3.896, 3.896
4.020, 4.020
4.226, 4.226
4.443, 4.443
4.744, 4.744
5.678, 5.678
6.547, 6.547
6.722, 6.722
7.156, 7.156
7.258, 7.258
7.352, 7.352
8.724, 8.724
9.537, 9.537
9.612, 9.612
9.673, 9.673
9.860, 9.860
9.924, 9.924
