f(x)=sin((cos((x / x)) - x))
-9.998, -0.897
-9.948, -0.874
-9.591, -0.650
-9.496, -0.574
-9.262, -0.369
-8.992, -0.107
-8.509, 0.367
-7.118, 0.981
-6.694, 0.814
-6.476, 0.669
-6.197, 0.438
-5.912, 0.169
-5.191, -0.524
-4.224, -0.999
-3.587, -0.834
-3.577, -0.828
-3.448, -0.749
-2.700, -0.099
-2.366, 0.233
-2.343, 0.255
-1.725, 0.769
-0.798, 0.973
0.844, -0.299
1.496, -0.817
1.575, -0.860
2.194, -0.997
2.298, -0.983
2.308, -0.981
3.410, -0.268
4.391, 0.651
5.706, 0.899
5.736, 0.885
5.871, 0.815
6.489, 0.328
6.604, 0.218
6.642, 0.181
7.087, -0.260
7.194, -0.362
7.711, -0.775
7.738, -0.793
9.308, -0.611
