f(x)=((x + 5) - cos(1.24))
-9.392, -4.717
-9.292, -4.617
-9.039, -4.364
-8.905, -4.230
-8.723, -4.048
-8.299, -3.624
-7.637, -2.962
-7.238, -2.563
-7.099, -2.424
-7.011, -2.336
-6.926, -2.251
-6.811, -2.136
-6.805, -2.130
-6.639, -1.963
-5.678, -1.003
-5.440, -0.765
-5.228, -0.553
-4.840, -0.165
-4.410, 0.265
-4.087, 0.588
-4.013, 0.663
-3.616, 1.059
-3.325, 1.350
-3.254, 1.421
-3.037, 1.638
-2.848, 1.827
-2.754, 1.921
-2.482, 2.193
-2.325, 2.351
-2.246, 2.429
-2.139, 2.536
-1.941, 2.734
-1.919, 2.756
0.175, 4.851
0.269, 4.944
0.354, 5.029
0.659, 5.335
1.118, 5.793
1.178, 5.854
1.245, 5.920
2.101, 6.777
2.639, 7.315
3.937, 8.612
4.684, 9.359
4.835, 9.510
6.720, 11.395
6.995, 11.670
7.048, 11.723
7.583, 12.258
8.247, 12.922
9.146, 13.821
9.421, 14.096
9.916, 14.592
