f(x)=(-2 * (exp((x * x)) + ((x * 3) * cos(x))))
-9.910, -9020260188499449696022390151641596354887680.000
-9.630, -38045669916989359546161937782636445433856.000
-8.628, -425816153321257303283222190227456.000
-8.295, -1527690207564957495873037664256.000
-8.083, -47617154155965331945019146240.000
-7.430, -1895213356855345209671680.000
-7.374, -820994664531869730603008.000
-7.231, -101520101903003644067840.000
-7.163, -38148888242209469497344.000
-6.894, -873483039810962849792.000
-5.095, -377631366018.095
-4.654, -5102158864.448
-3.296, -104356.214
-3.230, -67854.042
-3.162, -43981.883
-1.932, -87.664
-1.925, -85.339
-1.412, -13.361
-1.209, -6.067
-0.671, 0.015
-0.598, 0.106
-0.138, -1.220
-0.060, -1.647
0.133, -2.829
0.197, -3.237
0.460, -4.945
0.528, -5.380
0.644, -6.116
1.771, -43.942
1.926, -77.755
1.960, -88.760
2.376, -554.858
3.165, -44834.506
3.563, -651825.113
4.810, -22292390524.033
5.317, -3780951541720.039
5.679, -203240973591242.156
6.339, -568787348449585088.000
6.375, -891856150114834176.000
6.519, -5730302046202165248.000
6.579, -12586938603964147712.000
6.832, -372585883146229776384.000
7.659, -60050467993480612332699648.000
7.728, -172819404720769507849666560.000
8.237, -586619712053192476639287574528.000
8.426, -13531502308272801889060615356416.000
8.448, -19690240231828186294720621707264.000
8.758, -4104403707752230274013565363945472.000
9.254, -31226979823854365894830026152543780864.000
9.723, -226377775557495790460906605998096603152384.000
