f(x)=tan(x)
-9.275, 0.151
-9.050, 0.393
-8.901, 0.577
-8.602, 1.077
-8.597, 1.089
-8.124, 3.608
-8.116, 3.731
-7.151, -1.180
-7.119, -1.107
-7.087, -1.038
-6.992, -0.858
-6.687, -0.427
-6.673, -0.410
-6.224, 0.060
-5.943, 0.354
-4.760, 21.152
-4.330, -2.485
-3.551, -0.434
-3.437, -0.305
-3.381, -0.244
-3.372, -0.234
-3.206, -0.065
-2.752, 0.411
-2.445, 0.836
-2.270, 1.190
-2.238, 1.269
-1.082, -1.882
-0.625, -0.722
-0.602, -0.686
-0.085, -0.085
0.486, 0.529
0.493, 0.537
0.567, 0.637
1.680, -9.093
1.878, -3.151
1.986, -2.269
2.375, -0.963
2.550, -0.671
2.776, -0.383
3.833, 0.827
4.232, 1.919
4.271, 2.119
4.282, 2.177
4.432, 3.470
4.825, -8.837
5.779, -0.552
6.011, -0.279
6.465, 0.183
6.575, 0.301
7.141, 1.158
7.586, 3.641
7.815, 25.587
8.630, -1.019
8.646, -0.988
8.860, -0.634
9.083, -0.355
9.268, -0.158
9.597, 0.174
9.652, 0.231
9.681, 0.262
9.717, 0.301
9.878, 0.487
