f(x)=((sin((-1.88 / x)) ^ 3) * tan((-5 + (x / x))))
-9.119, -0.010
-9.116, -0.010
-8.529, -0.012
-8.049, -0.014
-7.778, -0.016
-7.702, -0.016
-7.065, -0.021
-6.495, -0.027
-6.085, -0.033
-5.906, -0.035
-5.668, -0.040
-4.852, -0.062
-4.312, -0.087
-3.350, -0.175
-3.253, -0.189
-3.124, -0.210
-2.521, -0.362
-2.034, -0.589
-1.579, -0.927
0.494, -0.271
0.773, 0.321
1.109, 1.131
1.239, 1.153
2.405, 0.405
2.484, 0.375
2.971, 0.239
5.440, 0.045
5.548, 0.043
5.675, 0.040
5.743, 0.038
5.961, 0.035
6.089, 0.032
6.958, 0.022
7.332, 0.019
7.833, 0.016
9.080, 0.010
9.333, 0.009
9.428, 0.009
9.768, 0.008
