f(x)=sin(x)
-9.867, 0.428
-9.607, 0.181
-9.524, 0.099
-9.498, 0.073
-9.008, -0.405
-8.616, -0.723
-8.213, -0.936
-8.046, -0.982
-7.007, -0.662
-6.586, -0.298
-5.889, 0.384
-5.293, 0.836
-5.257, 0.855
-4.875, 0.987
-4.632, 0.997
-4.408, 0.954
-3.275, 0.133
-2.812, -0.323
-2.019, -0.901
-1.975, -0.919
-1.884, -0.951
-0.120, -0.119
0.946, 0.811
0.998, 0.841
1.237, 0.945
3.012, 0.129
3.531, -0.379
4.065, -0.798
4.307, -0.919
4.881, -0.986
5.492, -0.711
5.666, -0.579
6.167, -0.116
7.560, 0.957
8.474, 0.814
