f(x)=(sin(((2.63 + x) ^ (1 ^ -1))) + sin(((0 / 2) + (5.22 - x))))
-9.618, 0.116
-7.960, 1.391
-7.747, 1.309
-7.645, 1.249
-7.046, 0.661
-7.032, 0.643
-6.234, -0.451
-5.959, -0.797
-5.738, -1.033
-5.517, -1.219
-5.403, -1.291
-5.308, -1.340
-4.347, -1.131
-2.371, 1.222
-2.274, 1.285
-2.235, 1.306
-1.919, 1.408
-1.916, 1.408
-1.358, 1.246
-1.333, 1.229
-1.056, 0.993
-0.808, 0.717
-0.544, 0.374
-0.094, -0.255
-0.088, -0.263
0.719, -1.184
1.496, -1.383
1.758, -1.263
2.642, -0.313
2.905, 0.056
3.541, 0.882
3.590, 0.935
3.680, 1.026
3.688, 1.034
3.871, 1.191
3.875, 1.194
4.044, 1.304
4.072, 1.319
5.131, 1.085
5.354, 0.858
5.890, 0.166
6.413, -0.557
6.664, -0.862
6.714, -0.917
6.824, -1.028
7.003, -1.184
7.642, -1.408
7.932, -1.324
8.005, -1.285
8.571, -0.771
8.920, -0.320
9.299, 0.212
