f(x)=x
-9.932, -9.932
-9.841, -9.841
-9.744, -9.744
-9.650, -9.650
-9.296, -9.296
-9.210, -9.210
-8.377, -8.377
-8.174, -8.174
-8.091, -8.091
-7.661, -7.661
-7.049, -7.049
-7.024, -7.024
-7.009, -7.009
-6.722, -6.722
-5.846, -5.846
-5.440, -5.440
-5.299, -5.299
-5.112, -5.112
-5.024, -5.024
-4.571, -4.571
-4.295, -4.295
-4.128, -4.128
-3.393, -3.393
-1.944, -1.944
-0.717, -0.717
-0.142, -0.142
0.140, 0.140
0.176, 0.176
0.397, 0.397
0.462, 0.462
0.662, 0.662
1.094, 1.094
1.251, 1.251
2.183, 2.183
2.807, 2.807
3.118, 3.118
3.562, 3.562
3.563, 3.563
3.798, 3.798
3.831, 3.831
4.224, 4.224
4.794, 4.794
5.603, 5.603
6.041, 6.041
6.549, 6.549
6.599, 6.599
6.883, 6.883
7.000, 7.000
7.195, 7.195
7.292, 7.292
7.442, 7.442
7.500, 7.500
7.624, 7.624
7.788, 7.788
7.847, 7.847
7.848, 7.848
7.938, 7.938
8.267, 8.267
8.446, 8.446
8.478, 8.478
8.684, 8.684
9.482, 9.482
9.673, 9.673
9.784, 9.784
