f(x)=x
-8.685, -8.685
-8.674, -8.674
-8.216, -8.216
-8.172, -8.172
-7.899, -7.899
-7.833, -7.833
-7.560, -7.560
-7.441, -7.441
-7.366, -7.366
-6.953, -6.953
-6.577, -6.577
-6.577, -6.577
-6.466, -6.466
-6.180, -6.180
-6.165, -6.165
-6.075, -6.075
-5.979, -5.979
-5.538, -5.538
-5.463, -5.463
-4.484, -4.484
-3.994, -3.994
-3.742, -3.742
-3.359, -3.359
-3.215, -3.215
-2.473, -2.473
-1.997, -1.997
-1.974, -1.974
-1.275, -1.275
-0.719, -0.719
-0.408, -0.408
-0.351, -0.351
-0.279, -0.279
0.276, 0.276
1.812, 1.812
2.638, 2.638
2.835, 2.835
3.173, 3.173
3.536, 3.536
3.553, 3.553
4.524, 4.524
5.327, 5.327
5.700, 5.700
5.980, 5.980
6.796, 6.796
7.581, 7.581
8.069, 8.069
8.648, 8.648
9.337, 9.337
9.515, 9.515
9.700, 9.700
9.777, 9.777
