f(x)=((x - (exp(-6.3) / sin(-8.28))) - x)
-9.763, 0.002
-9.471, 0.002
-9.409, 0.002
-9.289, 0.002
-9.219, 0.002
-8.197, 0.002
-7.122, 0.002
-7.117, 0.002
-6.913, 0.002
-6.782, 0.002
-6.477, 0.002
-6.370, 0.002
-6.315, 0.002
-6.296, 0.002
-5.712, 0.002
-4.895, 0.002
-4.855, 0.002
-4.692, 0.002
-4.211, 0.002
-4.186, 0.002
-4.140, 0.002
-3.087, 0.002
-2.824, 0.002
-2.117, 0.002
-1.745, 0.002
-1.671, 0.002
-1.490, 0.002
-1.291, 0.002
-1.244, 0.002
-1.061, 0.002
-0.805, 0.002
-0.682, 0.002
1.342, 0.002
2.174, 0.002
3.398, 0.002
3.441, 0.002
3.690, 0.002
5.024, 0.002
5.375, 0.002
5.647, 0.002
6.566, 0.002
6.759, 0.002
7.319, 0.002
7.415, 0.002
7.601, 0.002
7.666, 0.002
8.120, 0.002
8.387, 0.002
8.515, 0.002
8.612, 0.002
8.677, 0.002
9.180, 0.002
9.776, 0.002
