f(x)=(x - cos(5.26))
-9.718, -10.238
-9.718, -10.238
-9.717, -10.238
-9.607, -10.128
-9.356, -9.877
-9.251, -9.771
-8.808, -9.328
-8.236, -8.757
-8.200, -8.720
-7.368, -7.888
-6.668, -7.189
-5.007, -5.527
-4.950, -5.471
-4.654, -5.175
-4.476, -4.996
-4.069, -4.590
-3.761, -4.281
-3.617, -4.138
-3.259, -3.779
-2.524, -3.045
-1.270, -1.791
-1.257, -1.777
-0.925, -1.446
-0.588, -1.109
-0.511, -1.032
-0.509, -1.030
-0.177, -0.698
-0.119, -0.639
-0.026, -0.547
0.143, -0.378
0.282, -0.239
0.661, 0.141
2.165, 1.644
3.594, 3.074
4.157, 3.636
4.499, 3.978
4.606, 4.085
5.343, 4.822
5.459, 4.938
6.148, 5.627
6.704, 6.184
7.337, 6.816
8.053, 7.532
8.239, 7.718
8.525, 8.004
9.214, 8.693
9.470, 8.949
9.798, 9.277
9.902, 9.381
9.945, 9.425
