f(x)=cos(x)
-8.865, -0.847
-7.738, 0.116
-7.699, 0.154
-7.599, 0.252
-7.230, 0.584
-7.047, 0.722
-6.814, 0.862
-6.712, 0.910
-6.504, 0.976
-6.022, 0.966
-5.616, 0.785
-5.339, 0.586
-5.030, 0.312
-4.997, 0.281
-4.934, 0.220
-4.867, 0.154
-4.725, 0.012
-4.716, 0.003
-4.591, -0.121
-4.543, -0.168
-4.277, -0.422
-4.153, -0.531
-3.925, -0.708
-3.447, -0.954
-3.160, -1.000
-3.138, -1.000
-3.053, -0.996
-2.997, -0.990
-2.700, -0.904
-2.685, -0.898
-2.684, -0.897
-2.167, -0.561
-1.986, -0.403
-1.962, -0.381
-1.924, -0.346
-1.883, -0.307
-1.301, 0.267
-1.067, 0.482
-0.900, 0.622
-0.895, 0.625
-0.814, 0.687
-0.507, 0.874
-0.278, 0.962
0.226, 0.975
0.371, 0.932
0.500, 0.877
0.598, 0.827
1.042, 0.505
1.248, 0.317
3.972, -0.675
4.031, -0.630
4.256, -0.440
4.310, -0.392
4.851, 0.138
5.176, 0.447
6.441, 0.988
6.531, 0.969
6.622, 0.943
6.794, 0.872
6.902, 0.815
7.013, 0.745
7.080, 0.699
9.297, -0.992
