f(x)=x
-9.984, -9.984
-9.818, -9.818
-9.522, -9.522
-9.051, -9.051
-9.000, -9.000
-8.275, -8.275
-8.164, -8.164
-7.620, -7.620
-7.568, -7.568
-6.946, -6.946
-6.286, -6.286
-5.702, -5.702
-5.661, -5.661
-5.604, -5.604
-5.564, -5.564
-5.227, -5.227
-4.596, -4.596
-4.561, -4.561
-4.517, -4.517
-4.162, -4.162
-3.904, -3.904
-3.800, -3.800
-3.118, -3.118
-2.815, -2.815
-2.187, -2.187
-2.086, -2.086
-1.997, -1.997
-1.831, -1.831
-1.778, -1.778
-1.232, -1.232
-1.200, -1.200
-0.779, -0.779
0.379, 0.379
0.457, 0.457
0.497, 0.497
0.516, 0.516
0.548, 0.548
1.007, 1.007
1.037, 1.037
1.536, 1.536
1.606, 1.606
2.325, 2.325
2.472, 2.472
2.588, 2.588
2.943, 2.943
3.242, 3.242
3.620, 3.620
3.709, 3.709
3.767, 3.767
3.788, 3.788
3.867, 3.867
3.944, 3.944
4.385, 4.385
4.390, 4.390
4.599, 4.599
4.794, 4.794
4.946, 4.946
5.265, 5.265
5.532, 5.532
6.470, 6.470
6.548, 6.548
7.529, 7.529
7.766, 7.766
8.092, 8.092
8.095, 8.095
8.988, 8.988
9.313, 9.313
9.476, 9.476
9.587, 9.587
