f(x)=((x - ((-7.1 / -3) - tan(7.64))) - (1 + (exp(x) ^ (5 + 3))))
-9.382, -8.147
-8.634, -7.398
-8.445, -7.210
-8.279, -7.044
-7.480, -6.245
-7.260, -6.025
-7.243, -6.008
-7.089, -5.854
-6.810, -5.575
-6.706, -5.471
-5.812, -4.577
-5.407, -4.172
-5.322, -4.087
-5.206, -3.971
-4.793, -3.558
-4.743, -3.508
-4.531, -3.296
-4.224, -2.989
-4.085, -2.850
-3.679, -2.444
-3.315, -2.080
-2.899, -1.664
-2.717, -1.482
-2.547, -1.312
-2.395, -1.160
-1.765, -0.530
-1.709, -0.474
-1.670, -0.435
-0.896, 0.339
-0.731, 0.501
-0.652, 0.578
-0.416, 0.783
-0.240, 0.848
-0.147, 0.779
0.388, -20.608
0.750, -400.877
0.983, -2592.140
1.018, -3430.826
1.599, -358607.820
1.912, -4380448.542
2.419, -253981129.177
3.485, -1279441214598.007
4.740, -29491324407691360.000
4.866, -80727427130322704.000
4.955, -164411167699117440.000
5.295, -2486382435114639872.000
5.424, -6970209872161343488.000
6.659, -137201800752695326277632.000
6.870, -739118639265770773676032.000
7.743, -797197638329850268292743168.000
8.540, -469312936094606540509863215104.000
9.058, -29523862022647500560191088230400.000
9.444, -645954003504284621912567162339328.000
9.595, -2171378066134217731935432060436480.000
9.603, -2320553867339038586203601849286656.000
