f(x)=exp((sin(x) / 3))
-9.653, 1.078
-9.608, 1.062
-8.911, 0.849
-8.880, 0.841
-7.780, 0.717
-7.572, 0.726
-7.465, 0.735
-7.196, 0.768
-6.969, 0.810
-6.916, 0.821
-6.764, 0.857
-5.530, 1.256
-5.008, 1.376
-4.575, 1.391
-3.954, 1.274
-2.805, 0.896
-2.619, 0.847
-2.253, 0.772
-1.235, 0.730
-0.695, 0.808
-0.677, 0.812
-0.041, 0.986
2.280, 1.288
3.019, 1.041
3.121, 1.007
5.192, 0.744
5.699, 0.832
6.057, 0.928
6.805, 1.181
6.961, 1.233
7.315, 1.331
7.597, 1.380
8.421, 1.325
8.756, 1.229
8.874, 1.190
9.643, 0.930
9.876, 0.865
