f(x)=tan(x)
-9.275, 0.150
-7.570, -3.420
-7.097, -1.059
-5.866, 0.443
-5.485, 1.026
-5.364, 1.312
-4.978, 3.683
-4.824, 8.942
-4.803, 11.044
-4.697, -65.086
-4.251, -2.009
-4.139, -1.548
-3.863, -0.879
-3.289, -0.148
-3.138, 0.003
-2.625, 0.568
-2.344, 1.025
-1.645, 13.523
-1.619, 20.560
-0.681, -0.810
-0.619, -0.713
-0.597, -0.679
1.394, 5.582
1.478, 10.696
2.648, -0.538
2.742, -0.422
2.904, -0.242
3.204, 0.062
3.573, 0.460
3.622, 0.522
3.688, 0.608
4.882, -5.830
4.957, -3.999
5.088, -2.535
5.577, -0.853
7.036, 0.937
7.060, 0.983
7.227, 1.380
8.046, -5.148
8.349, -1.853
8.758, -0.788
