f(x)=x
-9.484, -9.484
-9.126, -9.126
-8.949, -8.949
-8.305, -8.305
-8.164, -8.164
-8.161, -8.161
-7.715, -7.715
-7.547, -7.547
-7.502, -7.502
-7.495, -7.495
-5.954, -5.954
-5.715, -5.715
-5.535, -5.535
-5.452, -5.452
-4.944, -4.944
-4.430, -4.430
-4.360, -4.360
-4.230, -4.230
-3.956, -3.956
-3.875, -3.875
-3.568, -3.568
-2.408, -2.408
-2.215, -2.215
-2.173, -2.173
-1.916, -1.916
-1.870, -1.870
-1.728, -1.728
-1.377, -1.377
-1.195, -1.195
-0.999, -0.999
-0.997, -0.997
-0.812, -0.812
-0.587, -0.587
-0.374, -0.374
0.064, 0.064
0.093, 0.093
0.776, 0.776
0.818, 0.818
0.888, 0.888
1.099, 1.099
1.165, 1.165
1.288, 1.288
1.765, 1.765
1.776, 1.776
1.776, 1.776
2.142, 2.142
2.208, 2.208
2.580, 2.580
2.598, 2.598
3.266, 3.266
3.792, 3.792
4.120, 4.120
4.361, 4.361
4.771, 4.771
5.429, 5.429
5.843, 5.843
5.985, 5.985
6.047, 6.047
6.177, 6.177
6.888, 6.888
7.699, 7.699
8.024, 8.024
8.466, 8.466
8.874, 8.874
8.955, 8.955
9.183, 9.183
