f(x)=x
-9.939, -9.939
-9.748, -9.748
-9.699, -9.699
-9.695, -9.695
-9.639, -9.639
-9.474, -9.474
-9.397, -9.397
-8.594, -8.594
-8.318, -8.318
-8.087, -8.087
-8.046, -8.046
-7.260, -7.260
-6.679, -6.679
-6.485, -6.485
-6.074, -6.074
-5.429, -5.429
-5.085, -5.085
-5.082, -5.082
-4.866, -4.866
-4.018, -4.018
-3.992, -3.992
-3.171, -3.171
-3.147, -3.147
-3.113, -3.113
-2.820, -2.820
-2.545, -2.545
-1.751, -1.751
-1.723, -1.723
-1.550, -1.550
-0.840, -0.840
-0.454, -0.454
0.124, 0.124
0.832, 0.832
0.941, 0.941
0.986, 0.986
1.006, 1.006
1.085, 1.085
1.318, 1.318
1.965, 1.965
2.346, 2.346
2.865, 2.865
3.274, 3.274
3.354, 3.354
3.482, 3.482
3.748, 3.748
4.228, 4.228
4.306, 4.306
4.704, 4.704
4.795, 4.795
4.835, 4.835
5.136, 5.136
5.359, 5.359
6.711, 6.711
7.027, 7.027
7.606, 7.606
8.510, 8.510
8.979, 8.979
9.446, 9.446
9.735, 9.735
9.809, 9.809
