f(x)=x
-9.760, -9.760
-9.511, -9.511
-9.277, -9.277
-8.942, -8.942
-8.876, -8.876
-8.771, -8.771
-8.554, -8.554
-8.197, -8.197
-8.136, -8.136
-7.152, -7.152
-7.098, -7.098
-6.878, -6.878
-6.689, -6.689
-6.642, -6.642
-6.422, -6.422
-6.379, -6.379
-5.360, -5.360
-4.962, -4.962
-4.259, -4.259
-3.842, -3.842
-3.713, -3.713
-3.520, -3.520
-3.281, -3.281
-3.124, -3.124
-1.939, -1.939
-1.753, -1.753
-1.402, -1.402
-0.448, -0.448
-0.272, -0.272
1.025, 1.025
1.410, 1.410
1.473, 1.473
1.488, 1.488
1.716, 1.716
2.124, 2.124
2.246, 2.246
2.294, 2.294
2.327, 2.327
3.291, 3.291
3.638, 3.638
3.670, 3.670
3.692, 3.692
3.734, 3.734
3.792, 3.792
3.982, 3.982
4.625, 4.625
4.775, 4.775
5.098, 5.098
5.676, 5.676
5.737, 5.737
5.778, 5.778
6.395, 6.395
6.673, 6.673
6.999, 6.999
8.165, 8.165
8.437, 8.437
8.687, 8.687
9.071, 9.071
9.418, 9.418
9.627, 9.627
9.743, 9.743
