f(x)=tan((((x * x) + (x + 3)) + (tan(x) * (x * -4.01))))
-9.756, -0.460
-9.037, -0.784
-8.969, 1.573
-8.787, 0.143
-6.859, 0.208
-6.494, -8.338
-6.326, 1.764
-5.409, -0.741
-5.181, -0.259
-4.876, -1.501
-4.624, -7.195
-4.592, -0.755
-4.387, 0.272
-2.888, -2.030
-1.888, -0.614
-1.258, 0.329
-0.621, 1.504
0.385, -0.238
0.509, -0.563
0.524, -0.622
0.551, -0.750
0.785, 3.083
1.426, -10.897
1.837, 0.730
2.254, -0.622
3.545, 0.522
3.755, 1.111
4.127, -1.045
4.387, -0.417
4.616, -3.484
5.226, 0.451
5.730, -1.026
6.539, 8.656
6.564, 1.882
6.576, 1.241
7.546, 0.935
7.833, 0.071
7.889, -1.371
8.360, 0.338
8.514, -1.022
8.541, 0.631
8.764, -0.349
8.938, 1.113
9.351, -1.981
9.747, 0.487
