f(x)=exp(x)
-9.496, 0.000
-9.468, 0.000
-9.129, 0.000
-9.026, 0.000
-7.749, 0.000
-6.014, 0.002
-5.879, 0.003
-5.647, 0.004
-5.338, 0.005
-4.889, 0.008
-4.866, 0.008
-4.450, 0.012
-4.449, 0.012
-4.365, 0.013
-3.940, 0.019
-2.985, 0.051
-2.657, 0.070
-2.351, 0.095
-1.825, 0.161
-1.780, 0.169
-1.600, 0.202
-1.427, 0.240
-0.650, 0.522
0.257, 1.293
0.521, 1.684
1.434, 4.197
1.579, 4.850
1.832, 6.245
3.220, 25.035
4.600, 99.462
5.092, 162.642
5.552, 257.852
5.827, 339.187
6.321, 556.023
6.683, 798.768
6.729, 836.054
8.853, 6994.739
9.821, 18423.110
