f(x)=((exp(4) - -9.67) * exp(3))
-9.669, 1290.860
-7.840, 1290.860
-7.631, 1290.860
-6.639, 1290.860
-5.557, 1290.860
-5.242, 1290.860
-4.509, 1290.860
-4.368, 1290.860
-3.925, 1290.860
-3.593, 1290.860
-3.587, 1290.860
-2.636, 1290.860
-2.419, 1290.860
-2.153, 1290.860
-1.001, 1290.860
-0.086, 1290.860
0.242, 1290.860
1.451, 1290.860
1.699, 1290.860
1.993, 1290.860
2.126, 1290.860
2.648, 1290.860
2.665, 1290.860
2.816, 1290.860
4.108, 1290.860
4.133, 1290.860
4.993, 1290.860
5.824, 1290.860
5.917, 1290.860
6.519, 1290.860
6.858, 1290.860
7.874, 1290.860
8.258, 1290.860
9.258, 1290.860
