f(x)=((((x + -4) / exp(x)) + (2 ^ cos(x))) - (tan(sin(x)) + (exp(-5) * (-1 / 5))))
-9.301, -145686.883
-8.948, -99568.805
-8.942, -99004.657
-8.901, -94687.963
-8.789, -83908.462
-7.870, -31079.848
-7.710, -26111.697
-7.589, -22893.003
-7.188, -14806.682
-6.824, -9948.187
-6.776, -9439.007
-6.719, -8868.731
-6.576, -7591.255
-6.521, -7141.552
-6.059, -4301.821
-5.877, -3520.867
-5.765, -3113.723
-5.709, -2927.193
-5.426, -2141.558
-5.407, -2097.676
-5.392, -2063.028
-5.179, -1629.929
-5.120, -1525.724
-4.577, -834.629
-4.267, -589.911
-2.778, -108.149
-2.632, -91.132
-2.406, -69.643
-2.354, -65.417
-2.297, -61.057
-2.185, -53.235
-2.070, -46.193
-1.577, -24.452
-1.420, -19.781
-1.202, -14.675
-0.636, -6.329
-0.277, -3.412
0.053, -1.796
0.513, -0.791
1.347, -0.998
1.595, -1.060
1.596, -1.060
2.305, -0.456
2.846, 0.149
2.959, 0.269
3.231, 0.562
3.812, 1.294
3.853, 1.355
4.187, 1.883
4.374, 2.179
4.452, 2.291
4.808, 2.618
4.925, 2.648
5.260, 2.590
5.931, 2.283
6.016, 2.228
6.068, 2.191
6.127, 2.146
6.167, 2.113
6.441, 1.829
6.718, 1.432
6.954, 1.008
7.503, -0.095
7.543, -0.164
7.975, -0.610
8.034, -0.617
9.420, 0.497
9.828, 0.944
