f(x)=(exp(-3) + (x * exp(x)))
-8.728, 0.048
-8.628, 0.048
-8.241, 0.048
-8.192, 0.048
-7.933, 0.047
-7.850, 0.047
-7.654, 0.046
-7.541, 0.046
-6.589, 0.041
-6.395, 0.039
-5.517, 0.028
-5.196, 0.021
-4.838, 0.011
-4.782, 0.010
-3.868, -0.031
-3.675, -0.043
-3.655, -0.045
-3.471, -0.058
-2.915, -0.108
-2.387, -0.170
-1.774, -0.251
-1.736, -0.256
-1.255, -0.308
-0.768, -0.307
-0.688, -0.296
0.502, 0.880
1.196, 4.003
1.346, 5.220
1.596, 7.926
1.896, 12.683
2.096, 17.100
2.250, 21.390
2.784, 45.075
2.919, 54.153
2.985, 59.142
3.253, 84.155
3.310, 90.671
3.455, 109.492
3.638, 138.382
3.782, 166.103
5.249, 999.742
5.604, 1521.627
6.736, 5670.938
7.246, 10162.672
7.387, 11932.103
7.788, 18771.166
8.729, 53946.468
8.754, 55447.713
9.014, 74078.404
9.171, 88188.259
9.411, 115072.056
9.562, 135964.286
9.945, 207239.086
9.951, 208700.935
