f(x)=(x + tan(x))
-9.344, -9.264
-9.255, -9.084
-8.633, -7.620
-8.456, -7.000
-7.839, -75.294
-7.086, -8.121
-6.572, -6.870
-6.410, -6.537
-5.667, -4.958
-5.359, -4.034
-5.158, -3.065
-4.507, -9.299
-3.944, -4.980
-3.857, -4.726
-3.658, -4.226
-3.254, -3.368
-3.078, -3.014
-3.070, -2.997
-3.068, -2.994
-2.902, -2.658
-2.669, -2.157
-2.589, -1.972
-1.557, -76.329
-1.331, -5.422
-1.139, -3.307
-1.018, -2.641
0.460, 0.955
0.519, 1.090
0.627, 1.350
0.859, 2.017
0.870, 2.054
1.110, 3.125
1.275, 4.559
1.724, -4.766
2.159, 0.658
2.227, 0.927
2.283, 1.125
2.671, 2.162
2.795, 2.433
2.990, 2.837
3.595, 4.083
4.109, 5.559
4.134, 5.667
4.136, 5.676
4.615, 14.885
4.801, -6.446
4.827, -3.855
4.881, -0.992
4.940, 0.628
4.953, 0.876
5.216, 3.402
5.365, 4.056
5.718, 5.084
5.736, 5.126
5.779, 5.228
5.907, 5.512
6.157, 6.031
6.244, 6.204
6.525, 6.772
6.569, 6.864
7.012, 7.905
7.135, 8.279
7.404, 9.473
7.404, 9.476
8.783, 8.036
8.963, 8.465
9.241, 9.055
9.333, 9.242
9.554, 9.684
9.864, 10.334
