f(x)=x
-9.973, -9.973
-9.940, -9.940
-9.898, -9.898
-9.823, -9.823
-9.738, -9.738
-9.721, -9.721
-9.717, -9.717
-9.604, -9.604
-9.454, -9.454
-9.451, -9.451
-9.065, -9.065
-9.061, -9.061
-8.909, -8.909
-8.560, -8.560
-8.356, -8.356
-7.764, -7.764
-7.106, -7.106
-7.049, -7.049
-6.894, -6.894
-6.857, -6.857
-6.561, -6.561
-6.105, -6.105
-5.682, -5.682
-4.999, -4.999
-4.738, -4.738
-4.068, -4.068
-4.004, -4.004
-3.728, -3.728
-3.385, -3.385
-2.743, -2.743
-2.317, -2.317
-2.123, -2.123
-1.936, -1.936
-0.560, -0.560
-0.547, -0.547
-0.533, -0.533
-0.437, -0.437
-0.357, -0.357
-0.346, -0.346
-0.281, -0.281
-0.144, -0.144
-0.127, -0.127
0.218, 0.218
0.538, 0.538
0.901, 0.901
1.502, 1.502
1.853, 1.853
2.052, 2.052
2.550, 2.550
2.947, 2.947
3.378, 3.378
3.664, 3.664
3.684, 3.684
4.683, 4.683
5.082, 5.082
5.127, 5.127
5.404, 5.404
5.570, 5.570
5.750, 5.750
5.816, 5.816
6.292, 6.292
6.337, 6.337
6.858, 6.858
7.245, 7.245
7.792, 7.792
7.896, 7.896
8.004, 8.004
8.488, 8.488
9.184, 9.184
9.917, 9.917
