f(x)=(x - exp(((-2 + x) / cos(x))))
-10.000, -1619970.739
-9.389, -89011.156
-9.033, -152607.834
-8.086, -11454122352458655744.000
-7.965, -986092557884365676483250628755177078784.000
-7.939, -754688259727234298587338949948402312828589478772736.000
-7.884, -2512492653871004126138938353396924054695215758845487809912045247720550683208487538073360122745083600655799919424834100955395300090913405009920.000
-6.318, -6.318
-6.211, -6.212
-6.146, -6.146
-5.883, -5.883
-5.790, -5.790
-4.340, -36240277.266
-4.206, -359845.409
-3.525, -389.823
-3.066, -163.915
-2.716, -179.934
-0.984, -0.988
-0.392, -0.467
0.516, 0.335
1.789, -0.866
2.074, 1.216
3.526, 3.333
7.148, -2781.140
7.429, -529670.825
8.038, 8.038
