f(x)=x
-9.605, -9.605
-8.753, -8.753
-7.937, -7.937
-7.773, -7.773
-6.956, -6.956
-5.661, -5.661
-5.602, -5.602
-5.484, -5.484
-5.254, -5.254
-5.112, -5.112
-4.801, -4.801
-4.649, -4.649
-4.568, -4.568
-4.463, -4.463
-4.332, -4.332
-2.999, -2.999
-2.992, -2.992
-2.967, -2.967
-1.928, -1.928
-1.871, -1.871
-1.791, -1.791
-1.707, -1.707
-1.548, -1.548
-1.548, -1.548
-1.515, -1.515
-1.348, -1.348
-0.767, -0.767
-0.725, -0.725
-0.030, -0.030
0.008, 0.008
0.285, 0.285
0.551, 0.551
0.859, 0.859
1.064, 1.064
2.104, 2.104
2.578, 2.578
3.213, 3.213
4.284, 4.284
5.780, 5.780
5.972, 5.972
6.171, 6.171
6.546, 6.546
6.877, 6.877
7.479, 7.479
8.747, 8.747
8.844, 8.844
9.421, 9.421
9.926, 9.926
