f(x)=x
-8.877, -8.877
-8.818, -8.818
-8.803, -8.803
-8.549, -8.549
-8.544, -8.544
-8.410, -8.410
-8.311, -8.311
-7.845, -7.845
-7.446, -7.446
-6.479, -6.479
-6.415, -6.415
-4.920, -4.920
-4.234, -4.234
-3.741, -3.741
-3.695, -3.695
-3.506, -3.506
-3.235, -3.235
-3.172, -3.172
-3.102, -3.102
-2.179, -2.179
-0.632, -0.632
-0.376, -0.376
-0.189, -0.189
0.947, 0.947
1.389, 1.389
1.829, 1.829
2.417, 2.417
3.048, 3.048
4.129, 4.129
4.402, 4.402
4.631, 4.631
6.068, 6.068
6.086, 6.086
6.299, 6.299
7.801, 7.801
7.964, 7.964
8.169, 8.169
8.204, 8.204
8.447, 8.447
8.537, 8.537
8.613, 8.613
9.117, 9.117
9.319, 9.319
9.814, 9.814
